Date,Price,Open,High,Low,Vol.,Change %
4/13/2011,99.86,99.86,99.86,99.86,5.37K,0.00%
4/12/2011,99.86,99.86,99.86,99.86,2.20K,0.00%
4/11/2011,99.86,99.86,99.86,99.86,1.56K,0.00%
4/8/2011,99.86,99.86,99.86,99.86,3.87K,0.00%
4/7/2011,99.86,99.85,99.86,99.84,4.88K,0.01%
4/6/2011,99.85,99.85,99.86,99.84,4.80K,0.00%
4/5/2011,99.85,99.86,99.87,99.84,11.12K,-0.01%
4/4/2011,99.86,99.86,99.86,99.86,4.58K,0.01%
4/1/2011,99.85,99.84,99.86,99.83,7.16K,-0.01%
3/31/2011,99.86,99.86,99.87,99.86,3.50K,0.00%
3/30/2011,99.86,99.86,99.86,99.86,1.94K,0.00%
3/29/2011,99.86,99.86,99.86,99.86,4.23K,0.00%
3/28/2011,99.86,99.86,99.86,99.86,1.70K,0.00%
3/25/2011,99.86,99.85,99.86,99.85,4.34K,0.00%
3/24/2011,99.86,99.86,99.86,99.85,0.53K,0.00%
3/23/2011,99.86,99.85,99.86,99.85,2.37K,0.00%
3/22/2011,99.86,99.86,99.86,99.85,1.68K,0.00%
3/21/2011,99.86,99.86,99.86,99.85,5.24K,0.00%
3/18/2011,99.86,99.86,99.86,99.86,3.87K,0.00%
3/17/2011,99.86,99.86,99.86,99.86,1.23K,0.00%
3/16/2011,99.86,99.86,99.86,99.86,7.16K,0.00%
3/15/2011,99.86,99.86,99.86,99.86,5.15K,0.00%
3/14/2011,99.86,99.86,99.87,99.86,2.75K,0.00%
3/11/2011,99.86,99.86,99.86,99.86,5.96K,0.00%
3/10/2011,99.86,99.86,99.86,99.86,1.94K,0.00%
3/9/2011,99.86,99.86,99.86,99.86,1.00K,0.00%
3/8/2011,99.86,99.86,99.86,99.86,0.42K,0.00%
3/7/2011,99.86,99.86,99.86,99.86,0.62K,0.00%
3/4/2011,99.86,99.86,99.86,99.84,3.55K,0.00%
3/3/2011,99.86,99.86,99.86,99.86,2.05K,0.00%
3/2/2011,99.86,99.86,99.86,99.86,2.07K,0.00%
3/1/2011,99.86,99.86,99.86,99.86,2.76K,0.00%
2/28/2011,99.86,99.86,99.86,99.86,2.62K,0.00%
2/25/2011,99.86,99.86,99.86,99.86,1.52K,0.00%
2/24/2011,99.86,99.86,99.86,99.86,2.24K,0.00%
2/23/2011,99.86,99.86,99.86,99.86,2.61K,0.00%
2/22/2011,99.86,99.86,99.86,99.86,1.99K,0.00%
2/18/2011,99.86,99.86,99.86,99.86,1.08K,0.00%
2/17/2011,99.86,99.85,99.86,99.85,5.43K,0.01%
2/16/2011,99.85,99.85,99.86,99.85,2.47K,0.00%
2/15/2011,99.85,99.85,99.86,99.85,3.22K,0.00%
2/14/2011,99.85,99.84,99.86,99.84,1.61K,0.00%
2/11/2011,99.85,99.85,99.86,99.84,3.15K,0.01%
2/10/2011,99.84,99.85,99.85,99.84,2.25K,0.00%
2/9/2011,99.84,99.84,99.85,99.84,0.91K,0.00%
2/8/2011,99.84,99.84,99.86,99.84,10.29K,0.00%
2/7/2011,99.84,99.84,99.85,99.84,2.85K,0.00%
2/4/2011,99.84,99.84,99.85,99.84,2.70K,-0.01%
2/3/2011,99.85,99.85,99.85,99.84,3.89K,0.00%
2/2/2011,99.85,99.85,99.85,99.84,6.31K,0.00%
2/1/2011,99.85,99.85,99.86,99.84,2.81K,0.00%
1/31/2011,99.85,99.85,99.86,99.84,2.01K,0.00%
1/28/2011,99.85,99.85,99.86,99.85,2.21K,0.00%
1/27/2011,99.85,99.84,99.86,99.84,5.98K,0.01%
1/26/2011,99.84,99.84,99.84,99.84,1.35K,0.00%
1/25/2011,99.84,99.84,99.84,99.84,1.39K,0.00%
1/24/2011,99.84,99.84,99.84,99.84,0.33K,0.00%
1/21/2011,99.84,99.84,99.85,99.84,1.65K,0.00%
1/20/2011,99.84,99.84,99.85,99.84,5.80K,0.00%
1/19/2011,99.84,99.84,99.84,99.83,2.49K,0.00%
1/18/2011,99.84,99.83,99.84,99.83,6.18K,0.01%
1/14/2011,99.83,99.83,99.84,99.83,0.91K,0.00%
1/13/2011,99.83,99.83,99.84,99.83,5.14K,0.00%
1/12/2011,99.83,99.83,99.83,99.83,1.01K,0.00%
1/11/2011,99.83,99.83,99.83,99.83,1.16K,0.00%
1/10/2011,99.83,99.83,99.83,99.83,4.02K,0.01%
1/7/2011,99.82,99.81,99.83,99.81,6.99K,0.01%
1/6/2011,99.81,99.82,99.82,99.81,9.08K,-0.01%
1/5/2011,99.82,99.83,99.83,99.81,3.19K,0.00%
1/4/2011,99.82,99.82,99.83,99.82,1.81K,0.00%
1/3/2011,99.82,99.82,99.83,99.81,0.60K,0.01%
12/31/2010,99.81,99.82,99.82,99.81,2.11K,0.00%
12/30/2010,99.81,99.82,99.82,99.81,0.76K,0.00%
12/29/2010,99.81,99.81,99.81,99.81,2.41K,0.00%
12/28/2010,99.81,99.81,99.81,99.81,0.38K,0.00%
12/27/2010,99.81,99.81,99.81,99.81,0.62K,0.00%
12/23/2010,99.81,99.81,99.81,99.81,0.74K,0.00%
12/22/2010,99.81,99.81,99.81,99.81,0.91K,0.00%
12/21/2010,99.81,99.81,99.81,99.81,0.26K,0.00%
12/20/2010,99.81,99.81,99.82,99.81,1.35K,0.00%
12/17/2010,99.81,99.81,99.81,99.81,1.09K,0.00%
12/16/2010,99.81,99.81,99.81,99.81,3.45K,0.00%
12/15/2010,99.81,99.81,99.82,99.81,1.55K,-0.01%
12/14/2010,99.82,99.82,99.83,99.81,2.90K,0.00%
12/13/2010,99.82,99.82,99.83,99.82,1.92K,0.00%
12/10/2010,99.82,99.82,99.83,99.81,5.16K,0.00%
12/9/2010,99.82,99.82,99.83,99.81,1.59K,0.00%
12/8/2010,99.82,99.83,99.83,99.81,10.20K,-0.01%
12/7/2010,99.83,99.83,99.83,99.82,1.72K,0.00%
12/6/2010,99.83,99.81,99.83,99.81,6.54K,0.02%
12/3/2010,99.81,99.8,99.81,99.8,1.81K,0.01%
12/2/2010,99.8,99.81,99.81,99.8,7.30K,-0.01%
12/1/2010,99.81,99.81,99.81,99.8,2.53K,0.00%
11/30/2010,99.81,99.81,99.81,99.81,0.95K,0.00%
11/29/2010,99.81,99.81,99.81,99.81,1.87K,0.00%
11/26/2010,99.81,99.81,99.81,99.8,1.71K,0.00%
11/24/2010,99.81,99.81,99.82,99.81,3.37K,-0.01%
11/23/2010,99.82,99.81,99.82,99.81,2.42K,0.00%
11/22/2010,99.82,99.81,99.82,99.81,1.51K,0.00%
11/19/2010,99.82,99.82,99.82,99.81,2.22K,-0.01%
11/18/2010,99.83,99.83,99.83,99.81,2.67K,0.00%
11/17/2010,99.83,99.82,99.83,99.82,1.25K,0.00%
11/16/2010,99.83,99.83,99.83,99.82,1.76K,0.00%
11/15/2010,99.83,99.83,99.83,99.82,2.79K,0.00%
11/12/2010,99.83,99.83,99.83,99.82,10.13K,0.00%
11/11/2010,99.83,99.83,99.83,99.83,0.19K,0.00%
11/10/2010,99.83,99.83,99.84,99.83,2.70K,0.00%
11/9/2010,99.83,99.83,99.84,99.83,6.16K,0.00%
11/8/2010,99.83,99.83,99.83,99.82,5.97K,0.00%
11/5/2010,99.83,99.83,99.83,99.82,2.54K,0.00%
11/4/2010,99.83,99.83,99.83,99.83,1.65K,0.00%
11/3/2010,99.83,99.83,99.84,99.83,2.19K,0.00%
11/2/2010,99.83,99.83,99.84,99.83,5.14K,0.00%
11/1/2010,99.83,99.83,99.83,99.83,0.92K,0.00%
10/29/2010,99.83,99.83,99.83,99.83,0.47K,0.00%
10/28/2010,99.83,99.83,99.83,99.83,3.72K,0.00%
10/27/2010,99.83,99.83,99.83,99.83,4.39K,-0.01%
10/26/2010,99.84,99.84,99.84,99.83,1.42K,0.00%
10/25/2010,99.84,99.84,99.84,99.83,0.67K,0.00%
10/22/2010,99.84,99.84,99.84,99.83,1.40K,0.00%
10/21/2010,99.84,99.84,99.84,99.83,0.69K,0.00%
10/20/2010,99.84,99.84,99.84,99.83,2.76K,0.00%
10/19/2010,99.84,99.84,99.84,99.83,3.69K,0.00%
10/18/2010,99.84,99.84,99.84,99.84,2.37K,0.00%
10/15/2010,99.84,99.84,99.84,99.84,0.71K,0.00%
10/14/2010,99.84,99.84,99.84,99.84,3.72K,0.00%
10/13/2010,99.84,99.84,99.84,99.84,1.35K,0.00%
10/12/2010,99.84,99.84,99.85,99.84,3.21K,0.00%
10/11/2010,99.84,99.84,99.84,99.84,0.10K,0.00%
10/8/2010,99.84,99.84,99.84,99.83,2.93K,0.00%
10/7/2010,99.84,99.84,99.84,99.84,1.11K,0.00%
10/6/2010,99.84,99.84,99.84,99.83,1.80K,0.00%
10/5/2010,99.84,99.83,99.84,99.83,4.14K,0.01%
10/4/2010,99.83,99.83,99.83,99.83,1.33K,0.00%
10/1/2010,99.83,99.83,99.83,99.83,3.51K,0.00%
9/30/2010,99.83,99.83,99.83,99.82,0.91K,0.00%
9/29/2010,99.83,99.83,99.83,99.83,1.79K,0.00%
9/28/2010,99.83,99.82,99.83,99.82,3.80K,0.01%
9/27/2010,99.82,99.82,99.83,99.81,3.35K,0.00%
9/24/2010,99.82,99.82,99.83,99.81,1.94K,0.00%
9/23/2010,99.82,99.82,99.83,99.81,1.38K,0.01%
9/22/2010,99.81,99.82,99.82,99.81,1.90K,0.00%
9/21/2010,99.81,99.82,99.82,99.81,3.37K,0.00%
9/20/2010,99.81,99.81,99.82,99.81,0.79K,0.00%
9/17/2010,99.81,99.81,99.82,99.81,3.90K,0.00%
9/16/2010,99.81,99.82,99.82,99.81,1.58K,0.00%
9/15/2010,99.81,99.81,99.82,99.81,3.60K,0.00%
9/14/2010,99.81,99.81,99.82,99.81,4.71K,0.00%
9/13/2010,99.81,99.81,99.81,99.81,0.85K,0.00%
9/10/2010,99.81,99.81,99.81,99.81,3.75K,0.00%
9/9/2010,99.81,99.81,99.81,99.81,4.85K,-0.01%
9/8/2010,99.82,99.82,99.82,99.81,1.99K,0.00%
9/7/2010,99.82,99.82,99.83,99.81,1.07K,0.00%
9/3/2010,99.82,99.82,99.83,99.81,4.34K,0.00%
9/2/2010,99.82,99.82,99.82,99.81,2.65K,0.00%
9/1/2010,99.82,99.82,99.82,99.81,3.07K,0.00%
8/31/2010,99.82,99.82,99.82,99.81,0.63K,0.00%
8/30/2010,99.82,99.82,99.82,99.81,1.93K,0.00%
8/27/2010,99.82,99.83,99.83,99.81,18.15K,-0.01%
8/26/2010,99.83,99.83,99.83,99.83,3.24K,0.00%
8/25/2010,99.83,99.83,99.83,99.83,5.61K,0.00%
8/24/2010,99.83,99.83,99.83,99.83,3.24K,0.00%
8/23/2010,99.83,99.83,99.83,99.83,2.01K,0.00%
8/20/2010,99.83,99.83,99.83,99.83,1.58K,0.00%
8/19/2010,99.83,99.83,99.83,99.83,2.20K,0.00%
8/18/2010,99.83,99.83,99.83,99.83,3.77K,0.00%
8/17/2010,99.83,99.83,99.83,99.82,7.08K,0.00%
8/16/2010,99.83,99.83,99.83,99.83,1.26K,0.00%
8/13/2010,99.83,99.83,99.83,99.83,1.80K,0.00%
8/12/2010,99.83,99.83,99.83,99.83,3.30K,0.00%
8/11/2010,99.83,99.83,99.83,99.83,3.89K,0.00%
8/10/2010,99.83,99.83,99.83,99.83,4.96K,0.00%
8/9/2010,99.83,99.83,99.83,99.83,4.47K,0.00%
8/6/2010,99.83,99.83,99.83,99.82,6.14K,0.01%
8/5/2010,99.82,99.82,99.83,99.82,3.81K,0.00%
8/4/2010,99.82,99.82,99.83,99.81,3.84K,0.00%
8/3/2010,99.82,99.82,99.83,99.81,3.58K,0.01%
8/2/2010,99.81,99.81,99.82,99.81,2.03K,0.00%
7/30/2010,99.81,99.81,99.81,99.81,1.36K,0.00%
7/29/2010,99.81,99.81,99.81,99.81,4.98K,0.00%
7/28/2010,99.81,99.81,99.81,99.81,1.11K,0.00%
7/27/2010,99.81,99.81,99.82,99.81,4.90K,0.00%
7/26/2010,99.81,99.81,99.82,99.81,3.03K,0.00%
7/23/2010,99.81,99.81,99.82,99.81,1.25K,0.00%
7/22/2010,99.81,99.81,99.82,99.81,3.00K,0.00%
7/21/2010,99.81,99.81,99.81,99.81,7.06K,0.00%
7/20/2010,99.81,99.8,99.81,99.8,5.35K,0.00%
7/19/2010,99.81,99.81,99.81,99.8,4.70K,0.00%
7/16/2010,99.81,99.81,99.81,99.81,1.11K,0.00%
7/15/2010,99.81,99.8,99.81,99.8,1.83K,0.01%
7/14/2010,99.8,99.8,99.81,99.8,1.63K,0.00%
7/13/2010,99.8,99.8,99.8,99.8,2.12K,0.00%
7/12/2010,99.8,99.8,99.8,99.8,2.17K,0.00%
7/9/2010,99.8,99.8,99.8,99.79,2.07K,0.00%
7/8/2010,99.8,99.8,99.8,99.8,1.90K,0.00%
7/7/2010,99.8,99.8,99.8,99.79,2.86K,0.01%
7/6/2010,99.79,99.79,99.8,99.78,0.52K,0.00%
7/2/2010,99.79,99.78,99.8,99.78,1.24K,0.01%
7/1/2010,99.78,99.78,99.79,99.78,1.37K,-0.01%
6/30/2010,99.79,99.79,99.8,99.78,2.15K,0.00%
6/29/2010,99.79,99.8,99.8,99.78,7.37K,-0.01%
6/28/2010,99.8,99.8,99.8,99.8,3.49K,0.01%
6/25/2010,99.79,99.78,99.8,99.78,2.18K,0.01%
6/24/2010,99.78,99.78,99.78,99.78,4.25K,0.00%
6/23/2010,99.78,99.78,99.78,99.78,2.96K,0.01%
6/22/2010,99.77,99.78,99.78,99.77,1.63K,0.00%
6/21/2010,99.77,99.78,99.78,99.77,0.89K,0.00%
6/18/2010,99.77,99.77,99.78,99.77,2.51K,0.00%
6/17/2010,99.77,99.77,99.78,99.77,4.71K,0.00%
6/16/2010,99.77,99.77,99.77,99.76,2.34K,0.00%
6/15/2010,99.77,99.77,99.77,99.76,6.77K,0.00%
6/14/2010,99.77,99.77,99.77,99.77,2.90K,0.00%
6/11/2010,99.77,99.77,99.78,99.77,4.25K,0.00%
6/10/2010,99.77,99.77,99.78,99.76,8.21K,0.00%
6/9/2010,99.77,99.76,99.77,99.76,6.00K,0.00%
6/8/2010,99.77,99.77,99.77,99.77,3.28K,0.01%
6/7/2010,99.76,99.76,99.77,99.75,4.18K,0.01%
6/4/2010,99.75,99.75,99.76,99.75,5.83K,0.00%
6/3/2010,99.75,99.75,99.75,99.75,10.27K,0.00%
6/2/2010,99.75,99.75,99.75,99.75,5.17K,0.00%
6/1/2010,99.75,99.75,99.77,99.75,5.35K,-0.01%
5/28/2010,99.76,99.76,99.77,99.75,3.03K,0.00%
5/27/2010,99.76,99.77,99.77,99.75,7.15K,0.00%
5/26/2010,99.76,99.77,99.78,99.75,3.05K,-0.01%
5/25/2010,99.77,99.76,99.78,99.75,7.99K,0.00%
5/24/2010,99.77,99.76,99.77,99.76,5.97K,0.01%
5/21/2010,99.76,99.75,99.77,99.75,5.78K,0.01%
5/20/2010,99.75,99.75,99.76,99.75,6.26K,0.00%
5/19/2010,99.75,99.75,99.77,99.75,5.69K,-0.01%
5/18/2010,99.76,99.77,99.77,99.75,3.60K,0.00%
5/17/2010,99.76,99.76,99.77,99.75,6.37K,0.00%
5/14/2010,99.76,99.77,99.77,99.76,2.12K,0.01%
5/13/2010,99.75,99.76,99.77,99.75,4.77K,0.00%
5/12/2010,99.75,99.75,99.76,99.75,3.23K,0.00%
5/11/2010,99.75,99.75,99.75,99.74,7.69K,0.01%
5/10/2010,99.74,99.72,99.75,99.72,9.73K,0.01%
5/7/2010,99.73,99.72,99.73,99.72,10.76K,0.00%
5/6/2010,99.73,99.73,99.73,99.72,30.63K,0.00%
5/5/2010,99.73,99.73,99.75,99.72,31.59K,-0.01%
5/4/2010,99.74,99.74,99.75,99.72,14.48K,0.01%
5/3/2010,99.73,99.73,99.74,99.73,14.29K,-0.02%
4/30/2010,99.75,99.77,99.77,99.75,8.22K,-0.01%
4/29/2010,99.76,99.76,99.77,99.75,8.26K,0.00%
4/28/2010,99.76,99.75,99.77,99.75,11.63K,0.01%
4/27/2010,99.75,99.75,99.76,99.75,8.29K,0.00%
4/26/2010,99.75,99.75,99.75,99.75,2.44K,0.00%
4/23/2010,99.75,99.75,99.75,99.75,8.49K,0.00%
4/22/2010,99.75,99.75,99.75,99.75,6.65K,-0.01%
4/21/2010,99.76,99.76,99.76,99.75,7.92K,0.00%
4/20/2010,99.76,99.76,99.76,99.75,3.62K,-0.01%
4/19/2010,99.77,99.77,99.77,99.75,9.34K,0.00%
4/16/2010,99.77,99.77,99.77,99.76,2.53K,0.01%
4/15/2010,99.76,99.75,99.77,99.75,4.34K,0.00%
4/14/2010,99.76,99.76,99.77,99.75,9.85K,0.00%
4/13/2010,99.76,99.75,99.77,99.75,6.51K,-0.01%
4/12/2010,99.77,99.76,99.76,99.75,0.88K,0.00%
4/9/2010,99.77,99.77,99.77,99.76,3.24K,0.00%
4/8/2010,99.77,99.76,99.77,99.76,1.70K,0.00%
4/7/2010,99.77,99.76,99.77,99.76,9.60K,0.02%
4/6/2010,99.75,99.75,99.76,99.75,3.05K,0.00%
4/5/2010,99.75,99.76,99.76,99.75,6.63K,0.00%
4/2/2010,99.75,99.76,99.76,99.75,1.33K,-0.02%
4/1/2010,99.77,99.77,99.78,99.76,3.43K,-0.02%
3/31/2010,99.79,99.78,99.8,99.78,3.34K,0.01%
3/30/2010,99.78,99.79,99.79,99.78,3.19K,0.00%
3/29/2010,99.78,99.78,99.79,99.78,2.02K,0.00%
3/26/2010,99.78,99.78,99.78,99.78,1.19K,0.00%
3/25/2010,99.78,99.78,99.78,99.78,1.36K,0.00%
3/24/2010,99.78,99.78,99.79,99.78,2.49K,0.00%
3/23/2010,99.78,99.78,99.79,99.78,5.52K,0.00%
3/22/2010,99.78,99.78,99.78,99.77,5.23K,0.00%
3/19/2010,99.78,99.78,99.78,99.77,8.95K,0.00%
3/18/2010,99.78,99.78,99.79,99.77,6.29K,0.00%
3/17/2010,99.78,99.78,99.79,99.78,2.42K,0.00%
3/16/2010,99.78,99.78,99.79,99.77,16.99K,0.00%
3/15/2010,99.78,99.78,99.78,99.77,14.88K,0.00%
3/12/2010,99.78,99.79,99.8,99.78,10.51K,-0.01%
3/11/2010,99.79,99.8,99.8,99.78,6.34K,-0.01%
3/10/2010,99.8,99.81,99.81,99.8,2.71K,0.00%
3/9/2010,99.8,99.8,99.81,99.8,10.12K,0.00%
3/8/2010,99.8,99.8,99.8,99.78,11.60K,0.00%
3/5/2010,99.8,99.81,99.81,99.78,15.15K,-0.01%
3/4/2010,99.81,99.82,99.83,99.8,13.97K,-0.02%
3/3/2010,99.83,99.83,99.83,99.82,6.83K,0.00%
3/2/2010,99.83,99.83,99.83,99.82,10.56K,0.01%
3/1/2010,99.82,99.81,99.83,99.81,12.20K,-0.01%
2/26/2010,99.83,99.83,99.83,99.82,5.96K,0.00%
2/25/2010,99.83,99.82,99.83,99.82,7.99K,0.02%
2/24/2010,99.81,99.81,99.82,99.81,7.73K,0.00%
2/23/2010,99.81,99.81,99.82,99.8,17.90K,0.00%
2/22/2010,99.81,99.81,99.81,99.81,7.09K,0.00%
2/19/2010,99.81,99.8,99.82,99.79,8.92K,-0.02%
2/18/2010,99.83,99.83,99.83,99.8,6.72K,0.00%
2/17/2010,99.83,99.83,99.83,99.82,4.66K,0.00%
2/16/2010,99.83,99.82,99.83,99.81,5.51K,0.01%
2/12/2010,99.82,99.81,99.83,99.81,2.66K,0.01%
2/11/2010,99.81,99.81,99.81,99.81,2.74K,0.00%
2/10/2010,99.81,99.81,99.82,99.81,9.93K,0.00%
2/9/2010,99.81,99.81,99.81,99.81,6.30K,-0.01%
2/8/2010,99.82,99.83,99.83,99.81,3.75K,-0.01%
2/5/2010,99.83,99.83,99.83,99.81,6.73K,0.01%
2/4/2010,99.82,99.81,99.83,99.81,4.15K,0.01%
2/3/2010,99.81,99.81,99.82,99.81,3.77K,-0.01%
2/2/2010,99.82,99.81,99.82,99.81,2.33K,0.00%
2/1/2010,99.82,99.82,99.83,99.81,2.51K,-0.02%
1/29/2010,99.84,99.84,99.84,99.83,6.15K,0.01%
1/28/2010,99.83,99.83,99.84,99.83,5.44K,0.00%
1/27/2010,99.83,99.84,99.84,99.83,6.62K,-0.01%
1/26/2010,99.84,99.83,99.84,99.83,3.95K,0.00%
1/25/2010,99.84,99.83,99.84,99.83,3.45K,0.00%
1/22/2010,99.84,99.83,99.84,99.83,9.31K,0.01%
1/21/2010,99.83,99.83,99.84,99.83,9.43K,0.00%
1/20/2010,99.83,99.83,99.84,99.83,4.14K,0.00%
1/19/2010,99.83,99.84,99.84,99.83,0.28K,0.00%
1/15/2010,99.83,99.83,99.84,99.83,3.08K,0.00%
1/14/2010,99.83,99.83,99.84,99.83,2.73K,0.00%
1/13/2010,99.83,99.83,99.83,99.81,7.52K,0.00%
1/12/2010,99.83,99.83,99.83,99.83,4.58K,0.00%
1/11/2010,99.83,99.83,99.83,99.83,2.63K,0.00%
1/8/2010,99.83,99.82,99.83,99.81,8.46K,0.01%
1/7/2010,99.82,99.82,99.83,99.81,4.98K,0.01%
1/6/2010,99.81,99.81,99.82,99.8,10.06K,0.01%
1/5/2010,99.8,99.79,99.81,99.79,8.44K,0.00%
1/4/2010,99.8,99.78,99.8,99.78,3.71K,-0.01%
12/31/2009,99.81,99.81,99.81,99.81,0.52K,0.00%
12/30/2009,99.81,99.8,99.81,99.8,1.16K,0.01%
12/29/2009,99.8,99.79,99.81,99.78,3.41K,0.01%
12/28/2009,99.79,99.81,99.81,99.78,3.98K,-0.02%
12/24/2009,99.81,99.82,99.82,99.81,1.28K,0.00%
12/23/2009,99.81,99.81,99.82,99.81,1.87K,0.00%
12/22/2009,99.81,99.81,99.82,99.81,4.58K,0.00%
12/21/2009,99.81,99.81,99.81,99.81,3.07K,0.00%
12/18/2009,99.81,99.81,99.81,99.8,2.03K,0.00%
12/17/2009,99.81,99.8,99.81,99.8,1.61K,0.02%
12/16/2009,99.79,99.78,99.81,99.78,6.47K,0.01%
12/15/2009,99.78,99.8,99.8,99.77,9.71K,-0.02%
12/14/2009,99.8,99.8,99.8,99.79,9.93K,0.00%
12/11/2009,99.8,99.81,99.81,99.8,8.18K,-0.01%
12/10/2009,99.81,99.81,99.82,99.81,2.26K,0.00%
12/9/2009,99.81,99.81,99.82,99.81,4.48K,0.00%
12/8/2009,99.81,99.81,99.82,99.81,6.39K,0.00%
12/7/2009,99.81,99.8,99.81,99.8,3.90K,0.01%
12/4/2009,99.8,99.81,99.82,99.78,8.07K,-0.01%
12/3/2009,99.81,99.81,99.83,99.81,4.88K,0.00%
12/2/2009,99.81,99.83,99.83,99.81,11.14K,-0.01%
12/1/2009,99.82,99.83,99.83,99.81,1.26K,-0.01%
11/30/2009,99.83,99.84,99.85,99.82,13.91K,-0.02%
11/27/2009,99.85,99.85,99.86,99.84,8.06K,0.00%
11/25/2009,99.85,99.85,99.86,99.84,5.76K,0.00%
11/24/2009,99.85,99.85,99.85,99.84,4.35K,0.00%
11/23/2009,99.85,99.85,99.86,99.84,2.36K,0.00%
11/20/2009,99.85,99.85,99.86,99.85,1.89K,0.01%
11/19/2009,99.84,99.84,99.86,99.84,5.97K,0.00%
11/18/2009,99.84,99.84,99.85,99.84,6.27K,0.01%
11/17/2009,99.83,99.84,99.84,99.83,3.17K,0.00%
11/16/2009,99.83,99.83,99.84,99.83,5.61K,0.00%
11/13/2009,99.83,99.84,99.84,99.83,2.95K,0.00%
11/12/2009,99.83,99.83,99.84,99.83,5.11K,0.00%
11/11/2009,99.83,99.83,99.83,99.83,0.77K,0.00%
11/10/2009,99.83,99.83,99.83,99.82,2.83K,0.00%
11/9/2009,99.83,99.83,99.83,99.82,3.11K,0.00%
11/6/2009,99.83,99.83,99.84,99.82,16.85K,0.00%
11/5/2009,99.83,99.81,99.83,99.81,15.55K,0.03%
11/4/2009,99.8,99.8,99.81,99.78,6.84K,0.00%
11/3/2009,99.8,99.8,99.81,99.78,7.76K,0.00%
11/2/2009,99.8,99.79,99.8,99.78,3.22K,-0.03%
10/30/2009,99.83,99.83,99.84,99.82,7.87K,0.00%
10/29/2009,99.83,99.83,99.83,99.81,4.42K,0.00%
10/28/2009,99.83,99.82,99.83,99.81,6.22K,0.02%
10/27/2009,99.81,99.81,99.82,99.81,6.37K,0.00%
10/26/2009,99.81,99.8,99.81,99.8,8.72K,0.00%
10/23/2009,99.81,99.8,99.81,99.8,5.76K,0.00%
10/22/2009,99.81,99.81,99.81,99.8,5.14K,0.01%
10/21/2009,99.8,99.8,99.81,99.8,2.51K,0.00%
10/20/2009,99.8,99.8,99.81,99.8,2.53K,0.00%
10/19/2009,99.8,99.81,99.81,99.79,7.87K,-0.01%
10/16/2009,99.81,99.81,99.82,99.8,11.67K,0.00%
10/15/2009,99.81,99.81,99.81,99.81,3.55K,0.00%
10/14/2009,99.81,99.81,99.82,99.81,4.61K,0.00%
10/13/2009,99.81,99.81,99.81,99.8,1.90K,0.01%
10/12/2009,99.8,99.8,99.81,99.79,0.71K,0.00%
10/9/2009,99.8,99.81,99.81,99.78,7.65K,-0.01%
10/8/2009,99.81,99.81,99.81,99.8,0.86K,0.00%
10/7/2009,99.81,99.81,99.81,99.8,4.05K,0.00%
10/6/2009,99.81,99.81,99.81,99.81,2.34K,0.00%
10/5/2009,99.81,99.81,99.81,99.81,0.97K,0.00%
10/2/2009,99.81,99.82,99.83,99.8,14.58K,0.00%
10/1/2009,99.81,99.81,99.82,99.8,9.16K,-0.02%
9/30/2009,99.83,99.83,99.83,99.82,7.63K,0.01%
9/29/2009,99.82,99.83,99.83,99.82,5.10K,0.00%
9/28/2009,99.82,99.83,99.83,99.82,4.38K,0.00%
9/25/2009,99.82,99.83,99.83,99.81,5.38K,0.00%
9/24/2009,99.82,99.82,99.83,99.82,7.56K,0.00%
9/23/2009,99.82,99.81,99.83,99.81,5.77K,0.01%
9/22/2009,99.81,99.81,99.81,99.81,3.22K,0.00%
9/21/2009,99.81,99.81,99.82,99.81,5.76K,0.00%
9/18/2009,99.81,99.81,99.81,99.8,5.19K,0.00%
9/17/2009,99.81,99.81,99.81,99.8,4.42K,0.00%
9/16/2009,99.81,99.82,99.83,99.8,8.81K,0.00%
9/15/2009,99.81,99.82,99.82,99.81,6.55K,-0.01%
9/14/2009,99.82,99.82,99.83,99.81,3.95K,-0.01%
9/11/2009,99.83,99.83,99.83,99.82,5.68K,0.00%
9/10/2009,99.83,99.83,99.83,99.83,1.30K,0.00%
9/9/2009,99.83,99.83,99.83,99.83,2.45K,0.00%
9/8/2009,99.83,99.83,99.83,99.83,4.27K,0.01%
9/4/2009,99.82,99.81,99.83,99.81,3.51K,0.01%
9/3/2009,99.81,99.81,99.81,99.81,2.33K,0.00%
9/2/2009,99.81,99.82,99.83,99.81,1.56K,0.00%
9/1/2009,99.81,99.81,99.82,99.81,3.99K,0.00%
8/31/2009,99.81,99.82,99.83,99.81,7.01K,0.00%
8/28/2009,99.81,99.81,99.83,99.81,5.49K,0.00%
8/27/2009,99.81,99.8,99.81,99.8,2.60K,0.01%
8/26/2009,99.8,99.8,99.81,99.8,2.16K,0.00%
8/25/2009,99.8,99.8,99.8,99.8,0.68K,0.00%
8/24/2009,99.8,99.8,99.81,99.8,1.61K,0.00%
8/21/2009,99.8,99.8,99.81,99.78,3.27K,0.00%
8/20/2009,99.8,99.8,99.81,99.8,3.11K,0.00%
8/19/2009,99.8,99.79,99.81,99.79,2.23K,0.01%
8/18/2009,99.79,99.79,99.8,99.78,3.52K,0.00%
8/17/2009,99.79,99.8,99.81,99.78,3.54K,-0.01%
8/14/2009,99.8,99.8,99.81,99.79,2.05K,0.01%
8/13/2009,99.79,99.78,99.8,99.78,3.55K,0.01%
