Date,Price,Open,High,Low,Vol.,Change %
2/16/2011,99.84,99.84,99.85,99.84,2.27K,0.00%
2/15/2011,99.84,99.84,99.85,99.84,2.29K,0.00%
2/14/2011,99.84,99.84,99.84,99.84,2.43K,0.00%
2/11/2011,99.84,99.84,99.85,99.84,3.03K,0.00%
2/10/2011,99.84,99.84,99.84,99.84,1.94K,0.00%
2/9/2011,99.84,99.84,99.84,99.83,2.51K,0.00%
2/8/2011,99.84,99.84,99.85,99.83,3.43K,0.00%
2/7/2011,99.84,99.83,99.84,99.83,5.73K,0.00%
2/4/2011,99.84,99.84,99.84,99.83,3.84K,0.00%
2/3/2011,99.84,99.84,99.84,99.83,1.87K,0.00%
2/2/2011,99.84,99.85,99.85,99.83,9.69K,-0.01%
2/1/2011,99.85,99.84,99.85,99.84,2.51K,-0.01%
1/31/2011,99.86,99.86,99.86,99.85,1.58K,0.00%
1/28/2011,99.86,99.86,99.86,99.85,2.63K,0.00%
1/27/2011,99.86,99.84,99.86,99.84,4.36K,0.02%
1/26/2011,99.84,99.84,99.84,99.84,1.05K,0.00%
1/25/2011,99.84,99.84,99.85,99.84,6.87K,0.00%
1/24/2011,99.84,99.84,99.85,99.84,0.19K,0.00%
1/21/2011,99.84,99.84,99.85,99.84,1.04K,0.00%
1/20/2011,99.84,99.84,99.85,99.84,8.19K,0.00%
1/19/2011,99.84,99.84,99.84,99.84,1.04K,0.00%
1/18/2011,99.84,99.83,99.85,99.83,4.03K,0.01%
1/14/2011,99.83,99.84,99.84,99.83,1.36K,0.00%
1/13/2011,99.83,99.83,99.84,99.83,4.74K,0.00%
1/12/2011,99.83,99.83,99.83,99.83,2.06K,0.00%
1/11/2011,99.83,99.83,99.83,99.83,2.37K,0.00%
1/10/2011,99.83,99.83,99.83,99.83,5.94K,0.01%
1/7/2011,99.82,99.81,99.83,99.81,21.24K,0.01%
1/6/2011,99.81,99.81,99.81,99.81,2.45K,0.00%
1/5/2011,99.81,99.81,99.82,99.81,3.23K,0.00%
1/4/2011,99.81,99.81,99.83,99.81,2.48K,0.00%
1/3/2011,99.81,99.81,99.82,99.81,2.43K,-0.01%
12/31/2010,99.82,99.82,99.83,99.81,0.77K,0.00%
12/30/2010,99.82,99.82,99.83,99.81,1.31K,0.01%
12/29/2010,99.81,99.81,99.82,99.81,0.88K,0.00%
12/28/2010,99.81,99.81,99.82,99.81,0.27K,0.00%
12/27/2010,99.81,99.81,99.81,99.81,0.63K,0.00%
12/23/2010,99.81,99.81,99.81,99.81,0.57K,0.00%
12/22/2010,99.81,99.81,99.81,99.81,0.22K,0.00%
12/21/2010,99.81,99.81,99.81,99.81,0.45K,0.00%
12/20/2010,99.81,99.81,99.82,99.81,1.02K,0.00%
12/17/2010,99.81,99.81,99.81,99.81,0.74K,0.00%
12/16/2010,99.81,99.81,99.81,99.81,3.15K,-0.01%
12/15/2010,99.82,99.82,99.83,99.81,1.27K,-0.01%
12/14/2010,99.83,99.82,99.83,99.81,4.92K,0.00%
12/13/2010,99.83,99.83,99.83,99.82,1.19K,0.00%
12/10/2010,99.83,99.82,99.83,99.81,3.29K,0.01%
12/9/2010,99.82,99.83,99.83,99.81,3.08K,0.00%
12/8/2010,99.82,99.83,99.83,99.81,8.19K,-0.01%
12/7/2010,99.83,99.83,99.83,99.82,3.22K,0.00%
12/6/2010,99.83,99.81,99.83,99.81,3.63K,0.02%
12/3/2010,99.81,99.8,99.81,99.8,3.31K,0.01%
12/2/2010,99.8,99.81,99.81,99.8,2.17K,-0.01%
12/1/2010,99.81,99.81,99.81,99.8,1.62K,0.00%
11/30/2010,99.81,99.81,99.81,99.81,1.54K,0.00%
11/29/2010,99.81,99.81,99.81,99.81,0.99K,0.00%
11/26/2010,99.81,99.81,99.81,99.8,1.18K,0.00%
11/24/2010,99.81,99.82,99.82,99.81,4.67K,-0.01%
11/23/2010,99.82,99.82,99.83,99.81,1.29K,0.00%
11/22/2010,99.82,99.81,99.82,99.81,1.58K,0.00%
11/19/2010,99.82,99.82,99.83,99.81,3.16K,-0.01%
11/18/2010,99.83,99.83,99.83,99.81,1.65K,0.00%
11/17/2010,99.83,99.82,99.83,99.82,1.65K,0.00%
11/16/2010,99.83,99.83,99.83,99.82,1.96K,0.00%
11/15/2010,99.83,99.83,99.83,99.83,1.99K,0.00%
11/12/2010,99.83,99.83,99.83,99.83,1.61K,0.00%
11/11/2010,99.83,99.83,99.83,99.83,0.35K,0.00%
11/10/2010,99.83,99.83,99.83,99.83,0.53K,0.00%
11/9/2010,99.83,99.83,99.84,99.83,3.53K,0.00%
11/8/2010,99.83,99.83,99.83,99.83,6.21K,0.00%
11/5/2010,99.83,99.83,99.83,99.81,5.64K,0.00%
11/4/2010,99.83,99.83,99.83,99.83,2.14K,0.00%
11/3/2010,99.83,99.83,99.84,99.83,2.78K,0.00%
11/2/2010,99.83,99.83,99.84,99.83,2.50K,0.00%
11/1/2010,99.83,99.83,99.83,99.83,0.32K,0.00%
10/29/2010,99.83,99.83,99.83,99.83,0.30K,0.00%
10/28/2010,99.83,99.83,99.83,99.83,4.27K,0.00%
10/27/2010,99.83,99.83,99.83,99.83,3.87K,0.00%
10/26/2010,99.83,99.83,99.83,99.83,0.98K,0.00%
10/25/2010,99.83,99.83,99.83,99.83,1.52K,0.00%
10/22/2010,99.83,99.83,99.84,99.83,3.37K,0.00%
10/21/2010,99.83,99.83,99.83,99.83,0.68K,0.00%
10/20/2010,99.83,99.83,99.84,99.83,3.86K,0.00%
10/19/2010,99.83,99.83,99.84,99.83,2.07K,0.00%
10/18/2010,99.83,99.83,99.83,99.83,2.95K,-0.01%
10/15/2010,99.84,99.84,99.84,99.83,0.26K,0.00%
10/14/2010,99.84,99.84,99.84,99.83,4.40K,0.00%
10/13/2010,99.84,99.84,99.84,99.84,0.76K,0.00%
10/12/2010,99.84,99.84,99.84,99.83,3.02K,0.00%
10/11/2010,99.84,99.84,99.84,99.83,0.18K,0.00%
10/8/2010,99.84,99.83,99.84,99.83,3.15K,0.01%
10/7/2010,99.83,99.84,99.84,99.84,3.07K,0.00%
10/6/2010,99.83,99.83,99.84,99.83,4.31K,0.00%
10/5/2010,99.83,99.83,99.83,99.83,1.21K,0.00%
10/4/2010,99.83,99.83,99.83,99.83,0.18K,0.00%
10/1/2010,99.83,99.83,99.83,99.82,1.22K,0.00%
9/30/2010,99.83,99.83,99.83,99.83,5.06K,0.00%
9/29/2010,99.83,99.83,99.83,99.83,7.23K,0.00%
9/28/2010,99.83,99.83,99.84,99.83,7.28K,0.00%
9/27/2010,99.83,99.83,99.83,99.82,1.98K,0.00%
9/24/2010,99.83,99.83,99.83,99.83,3.00K,0.00%
9/23/2010,99.83,99.83,99.83,99.83,0.91K,0.01%
9/22/2010,99.82,99.82,99.83,99.82,1.30K,0.00%
9/21/2010,99.82,99.82,99.82,99.81,2.26K,0.01%
9/20/2010,99.81,99.81,99.82,99.81,2.27K,0.00%
9/17/2010,99.81,99.82,99.82,99.81,3.97K,0.00%
9/16/2010,99.81,99.82,99.82,99.81,3.46K,0.00%
9/15/2010,99.81,99.82,99.82,99.81,3.28K,0.00%
9/14/2010,99.81,99.81,99.82,99.81,3.71K,0.00%
9/13/2010,99.81,99.81,99.82,99.81,0.66K,0.00%
9/10/2010,99.81,99.81,99.81,99.81,2.58K,0.00%
9/9/2010,99.81,99.81,99.81,99.81,2.35K,-0.01%
9/8/2010,99.82,99.82,99.83,99.81,3.35K,-0.01%
9/7/2010,99.83,99.83,99.83,99.82,1.33K,0.00%
9/3/2010,99.83,99.82,99.83,99.81,2.60K,0.00%
9/2/2010,99.83,99.83,99.83,99.82,1.99K,0.00%
9/1/2010,99.83,99.83,99.83,99.81,4.43K,0.01%
8/31/2010,99.82,99.82,99.83,99.81,2.21K,0.00%
8/30/2010,99.82,99.82,99.83,99.82,2.18K,0.00%
8/27/2010,99.82,99.83,99.83,99.81,9.56K,-0.01%
8/26/2010,99.83,99.83,99.83,99.83,0.99K,0.00%
8/25/2010,99.83,99.83,99.83,99.83,4.12K,0.00%
8/24/2010,99.83,99.83,99.84,99.83,3.47K,0.00%
8/23/2010,99.83,99.83,99.84,99.83,0.89K,0.00%
8/20/2010,99.83,99.83,99.83,99.83,3.98K,0.00%
8/19/2010,99.83,99.83,99.84,99.83,1.65K,0.00%
8/18/2010,99.83,99.83,99.83,99.83,0.79K,0.00%
8/17/2010,99.83,99.83,99.84,99.82,3.02K,0.00%
8/16/2010,99.83,99.83,99.84,99.83,0.61K,0.00%
8/13/2010,99.83,99.83,99.83,99.83,2.33K,0.00%
8/12/2010,99.83,99.83,99.83,99.83,4.34K,0.00%
8/11/2010,99.83,99.83,99.83,99.83,3.03K,0.00%
8/10/2010,99.83,99.83,99.83,99.83,4.83K,0.00%
8/9/2010,99.83,99.83,99.84,99.83,2.45K,0.00%
8/6/2010,99.83,99.83,99.83,99.83,7.71K,0.00%
8/5/2010,99.83,99.82,99.83,99.82,2.48K,0.01%
8/4/2010,99.82,99.82,99.82,99.81,1.87K,0.00%
8/3/2010,99.82,99.81,99.83,99.81,2.52K,0.01%
8/2/2010,99.81,99.81,99.82,99.81,3.43K,0.00%
7/30/2010,99.81,99.81,99.81,99.81,4.79K,0.00%
7/29/2010,99.81,99.81,99.81,99.81,1.82K,0.00%
7/28/2010,99.81,99.81,99.81,99.81,1.98K,0.00%
7/27/2010,99.81,99.81,99.81,99.81,2.30K,0.00%
7/26/2010,99.81,99.81,99.81,99.81,2.57K,0.00%
7/23/2010,99.81,99.81,99.81,99.81,3.15K,0.00%
7/22/2010,99.81,99.81,99.81,99.81,3.00K,0.00%
7/21/2010,99.81,99.8,99.81,99.8,10.75K,0.01%
7/20/2010,99.8,99.79,99.81,99.79,8.35K,0.00%
7/19/2010,99.8,99.8,99.8,99.79,0.93K,0.00%
7/16/2010,99.8,99.8,99.8,99.8,1.62K,0.00%
7/15/2010,99.8,99.8,99.8,99.8,2.39K,0.01%
7/14/2010,99.79,99.79,99.8,99.79,2.12K,0.01%
7/13/2010,99.78,99.78,99.79,99.78,3.04K,0.00%
7/12/2010,99.78,99.79,99.79,99.78,2.49K,0.00%
7/9/2010,99.78,99.79,99.79,99.78,1.59K,0.00%
7/8/2010,99.78,99.78,99.79,99.78,1.34K,0.00%
7/7/2010,99.78,99.78,99.79,99.78,3.44K,0.00%
7/6/2010,99.78,99.79,99.79,99.78,5.31K,0.00%
7/2/2010,99.78,99.78,99.78,99.77,1.77K,0.00%
7/1/2010,99.78,99.78,99.78,99.77,2.76K,0.00%
6/30/2010,99.78,99.78,99.79,99.78,2.86K,0.00%
6/29/2010,99.78,99.79,99.79,99.78,2.30K,0.00%
6/28/2010,99.78,99.78,99.79,99.78,2.53K,0.00%
6/25/2010,99.78,99.78,99.78,99.78,1.82K,0.01%
6/24/2010,99.77,99.77,99.78,99.77,2.76K,0.00%
6/23/2010,99.77,99.76,99.77,99.76,3.94K,0.02%
6/22/2010,99.75,99.76,99.77,99.75,4.51K,0.00%
6/21/2010,99.75,99.76,99.76,99.75,1.91K,0.00%
6/18/2010,99.75,99.75,99.76,99.75,2.20K,0.00%
6/17/2010,99.75,99.75,99.76,99.75,8.84K,0.00%
6/16/2010,99.75,99.75,99.76,99.75,2.67K,0.00%
6/15/2010,99.75,99.75,99.75,99.75,3.40K,0.00%
6/14/2010,99.75,99.75,99.75,99.75,2.90K,0.00%
6/11/2010,99.75,99.75,99.76,99.75,4.93K,0.00%
6/10/2010,99.75,99.75,99.76,99.75,8.46K,0.00%
6/9/2010,99.75,99.75,99.75,99.74,8.35K,0.00%
6/8/2010,99.75,99.75,99.75,99.75,0.99K,0.00%
6/7/2010,99.75,99.75,99.75,99.74,3.38K,0.01%
6/4/2010,99.74,99.73,99.75,99.72,7.41K,0.01%
6/3/2010,99.73,99.73,99.73,99.72,8.37K,0.00%
6/2/2010,99.73,99.74,99.74,99.73,2.61K,-0.01%
6/1/2010,99.74,99.73,99.75,99.73,3.10K,-0.01%
5/28/2010,99.75,99.75,99.75,99.75,2.13K,0.00%
5/27/2010,99.75,99.75,99.75,99.75,5.30K,0.00%
5/26/2010,99.75,99.75,99.75,99.75,3.33K,0.00%
5/25/2010,99.75,99.75,99.76,99.75,4.90K,0.00%
5/24/2010,99.75,99.75,99.75,99.75,3.50K,0.00%
5/21/2010,99.75,99.74,99.75,99.73,7.71K,0.01%
5/20/2010,99.74,99.74,99.75,99.74,6.25K,0.00%
5/19/2010,99.74,99.75,99.75,99.74,3.28K,-0.01%
5/18/2010,99.75,99.75,99.75,99.74,4.30K,0.00%
5/17/2010,99.75,99.75,99.75,99.74,4.45K,0.00%
5/14/2010,99.75,99.75,99.75,99.74,2.13K,0.01%
5/13/2010,99.74,99.74,99.75,99.74,3.34K,0.01%
5/12/2010,99.73,99.72,99.74,99.72,1.60K,0.01%
5/11/2010,99.72,99.72,99.73,99.72,5.59K,0.00%
5/10/2010,99.72,99.72,99.73,99.7,10.78K,0.00%
5/7/2010,99.72,99.69,99.72,99.69,10.66K,0.00%
5/6/2010,99.72,99.7,99.73,99.7,22.53K,0.01%
5/5/2010,99.71,99.71,99.72,99.7,10.93K,0.00%
5/4/2010,99.71,99.7,99.72,99.69,6.28K,0.01%
5/3/2010,99.7,99.7,99.71,99.69,3.91K,-0.04%
4/30/2010,99.74,99.75,99.75,99.73,9.02K,-0.01%
4/29/2010,99.75,99.75,99.75,99.74,11.22K,0.01%
4/28/2010,99.74,99.73,99.75,99.72,19.71K,0.01%
4/27/2010,99.73,99.73,99.75,99.72,14.23K,0.01%
4/26/2010,99.72,99.72,99.73,99.72,3.73K,0.00%
4/23/2010,99.72,99.73,99.73,99.72,9.59K,-0.01%
4/22/2010,99.73,99.73,99.73,99.73,7.62K,-0.01%
4/21/2010,99.74,99.73,99.74,99.72,7.50K,0.00%
4/20/2010,99.74,99.75,99.75,99.73,3.58K,-0.01%
4/19/2010,99.75,99.75,99.75,99.74,2.06K,0.00%
4/16/2010,99.75,99.75,99.75,99.74,4.76K,0.01%
4/15/2010,99.74,99.74,99.75,99.73,3.91K,0.01%
4/14/2010,99.73,99.73,99.75,99.72,10.96K,0.00%
4/13/2010,99.73,99.73,99.75,99.73,6.50K,-0.01%
4/12/2010,99.74,99.74,99.74,99.73,0.99K,0.00%
4/9/2010,99.74,99.74,99.75,99.73,2.55K,0.00%
4/8/2010,99.74,99.74,99.75,99.74,4.43K,0.00%
4/7/2010,99.74,99.73,99.75,99.73,7.77K,0.01%
4/6/2010,99.73,99.72,99.73,99.72,4.33K,0.01%
4/5/2010,99.72,99.73,99.73,99.72,8.43K,-0.01%
4/2/2010,99.73,99.73,99.74,99.72,2.02K,-0.01%
4/1/2010,99.74,99.74,99.75,99.73,2.94K,-0.03%
3/31/2010,99.77,99.76,99.78,99.75,3.09K,0.02%
3/30/2010,99.75,99.75,99.76,99.75,3.75K,0.00%
3/29/2010,99.75,99.75,99.76,99.75,3.45K,0.00%
3/26/2010,99.75,99.75,99.76,99.75,1.80K,0.00%
3/25/2010,99.75,99.75,99.76,99.75,1.55K,0.00%
3/24/2010,99.75,99.76,99.77,99.75,11.48K,-0.01%
3/23/2010,99.76,99.76,99.77,99.75,8.33K,0.01%
3/22/2010,99.75,99.75,99.75,99.74,1.29K,0.00%
3/19/2010,99.75,99.75,99.76,99.74,9.11K,0.00%
3/18/2010,99.75,99.77,99.77,99.74,10.06K,-0.02%
3/17/2010,99.77,99.77,99.77,99.76,2.62K,0.01%
3/16/2010,99.76,99.76,99.77,99.75,14.07K,0.01%
3/15/2010,99.75,99.75,99.76,99.75,11.14K,0.00%
3/12/2010,99.75,99.76,99.77,99.75,8.87K,-0.01%
3/11/2010,99.76,99.77,99.77,99.75,11.57K,-0.02%
3/10/2010,99.78,99.78,99.78,99.77,3.87K,0.00%
3/9/2010,99.78,99.78,99.79,99.77,10.33K,0.01%
3/8/2010,99.77,99.76,99.78,99.75,10.26K,0.00%
3/5/2010,99.77,99.78,99.78,99.75,16.85K,-0.01%
3/4/2010,99.78,99.81,99.81,99.78,11.22K,-0.03%
3/3/2010,99.81,99.81,99.81,99.8,8.59K,0.00%
3/2/2010,99.81,99.81,99.81,99.8,13.59K,0.00%
3/1/2010,99.81,99.8,99.81,99.8,5.70K,0.00%
2/26/2010,99.81,99.81,99.82,99.81,6.08K,0.00%
2/25/2010,99.81,99.81,99.82,99.81,13.41K,0.01%
2/24/2010,99.8,99.79,99.81,99.79,17.68K,0.01%
2/23/2010,99.79,99.79,99.81,99.78,27.07K,0.00%
2/22/2010,99.79,99.8,99.8,99.79,5.97K,0.00%
2/19/2010,99.79,99.78,99.81,99.78,12.35K,-0.02%
2/18/2010,99.81,99.81,99.81,99.78,5.92K,0.00%
2/17/2010,99.81,99.81,99.81,99.8,4.21K,0.00%
2/16/2010,99.81,99.81,99.81,99.8,2.87K,0.00%
2/12/2010,99.81,99.8,99.81,99.8,4.36K,0.01%
2/11/2010,99.8,99.8,99.8,99.79,2.94K,0.00%
2/10/2010,99.8,99.8,99.8,99.78,9.05K,0.00%
2/9/2010,99.8,99.81,99.81,99.79,6.94K,-0.01%
2/8/2010,99.81,99.81,99.81,99.8,5.90K,0.00%
2/5/2010,99.81,99.81,99.83,99.81,11.65K,0.00%
2/4/2010,99.81,99.8,99.81,99.8,9.29K,0.01%
2/3/2010,99.8,99.81,99.81,99.8,6.01K,-0.01%
2/2/2010,99.81,99.81,99.81,99.8,2.71K,0.00%
2/1/2010,99.81,99.81,99.81,99.8,5.18K,-0.01%
1/29/2010,99.82,99.82,99.83,99.81,7.60K,0.00%
1/28/2010,99.82,99.81,99.83,99.81,6.18K,0.00%
1/27/2010,99.82,99.82,99.82,99.81,11.27K,-0.01%
1/26/2010,99.83,99.83,99.83,99.81,3.32K,0.00%
1/25/2010,99.83,99.83,99.83,99.82,5.19K,0.00%
1/22/2010,99.83,99.82,99.83,99.81,15.32K,0.01%
1/21/2010,99.82,99.81,99.83,99.81,12.95K,0.01%
1/20/2010,99.81,99.81,99.82,99.81,8.93K,0.00%
1/19/2010,99.81,99.81,99.81,99.81,1.58K,0.00%
1/15/2010,99.81,99.81,99.81,99.81,5.41K,0.00%
1/14/2010,99.81,99.8,99.81,99.8,5.11K,0.02%
1/13/2010,99.79,99.8,99.81,99.78,6.31K,-0.01%
1/12/2010,99.8,99.8,99.81,99.8,2.61K,0.00%
1/11/2010,99.8,99.79,99.8,99.79,4.93K,0.01%
1/8/2010,99.79,99.78,99.8,99.77,10.17K,0.01%
1/7/2010,99.78,99.78,99.79,99.77,10.19K,0.01%
1/6/2010,99.77,99.76,99.78,99.75,4.08K,0.02%
1/5/2010,99.75,99.74,99.76,99.73,10.42K,0.01%
1/4/2010,99.74,99.72,99.75,99.72,5.88K,-0.05%
12/31/2009,99.79,99.78,99.8,99.78,2.86K,0.01%
12/30/2009,99.78,99.78,99.8,99.78,1.50K,0.00%
12/29/2009,99.78,99.77,99.78,99.77,1.57K,0.01%
12/28/2009,99.77,99.78,99.8,99.76,3.24K,-0.02%
12/24/2009,99.79,99.8,99.81,99.78,2.06K,-0.01%
12/23/2009,99.8,99.8,99.8,99.78,2.00K,0.01%
12/22/2009,99.79,99.79,99.8,99.79,2.64K,0.00%
12/21/2009,99.79,99.79,99.8,99.78,5.60K,0.00%
12/18/2009,99.79,99.79,99.8,99.78,1.28K,0.01%
12/17/2009,99.78,99.78,99.8,99.77,6.17K,0.01%
12/16/2009,99.77,99.77,99.79,99.76,7.95K,0.00%
12/15/2009,99.77,99.78,99.78,99.75,10.45K,-0.01%
12/14/2009,99.78,99.78,99.78,99.77,8.84K,0.00%
12/11/2009,99.78,99.78,99.78,99.77,5.76K,-0.01%
12/10/2009,99.79,99.8,99.8,99.78,2.07K,-0.01%
12/9/2009,99.8,99.8,99.8,99.79,2.85K,0.01%
12/8/2009,99.79,99.79,99.8,99.78,8.39K,0.01%
12/7/2009,99.78,99.78,99.79,99.78,4.11K,0.01%
12/4/2009,99.77,99.8,99.8,99.75,12.09K,-0.03%
12/3/2009,99.8,99.79,99.8,99.78,4.76K,0.00%
12/2/2009,99.8,99.81,99.81,99.79,10.17K,-0.01%
12/1/2009,99.81,99.81,99.81,99.8,2.04K,-0.01%
11/30/2009,99.82,99.83,99.84,99.81,5.96K,-0.01%
11/27/2009,99.83,99.83,99.85,99.83,4.61K,0.00%
11/25/2009,99.83,99.84,99.84,99.83,3.81K,-0.01%
11/24/2009,99.84,99.84,99.84,99.83,2.39K,0.00%
11/23/2009,99.84,99.84,99.84,99.83,3.11K,0.00%
11/20/2009,99.84,99.84,99.84,99.84,1.55K,0.01%
11/19/2009,99.83,99.83,99.84,99.83,4.17K,0.00%
11/18/2009,99.83,99.83,99.83,99.82,5.66K,0.01%
11/17/2009,99.82,99.83,99.83,99.81,3.75K,0.00%
11/16/2009,99.82,99.82,99.83,99.82,10.37K,0.00%
11/13/2009,99.82,99.83,99.83,99.82,2.52K,0.00%
11/12/2009,99.82,99.81,99.83,99.81,5.16K,0.01%
11/11/2009,99.81,99.81,99.82,99.81,1.79K,0.01%
11/10/2009,99.8,99.8,99.81,99.8,2.39K,0.00%
11/9/2009,99.8,99.8,99.81,99.8,2.83K,0.00%
11/6/2009,99.8,99.8,99.81,99.78,8.18K,0.01%
11/5/2009,99.79,99.78,99.8,99.77,18.93K,0.02%
11/4/2009,99.77,99.76,99.78,99.75,14.01K,0.01%
11/3/2009,99.76,99.77,99.77,99.75,5.85K,0.00%
11/2/2009,99.76,99.75,99.77,99.75,5.54K,-0.03%
10/30/2009,99.79,99.78,99.8,99.78,5.33K,0.01%
10/29/2009,99.78,99.78,99.78,99.77,8.74K,0.00%
10/28/2009,99.78,99.77,99.78,99.77,12.17K,0.01%
10/27/2009,99.77,99.75,99.77,99.75,6.91K,0.02%
10/26/2009,99.75,99.75,99.75,99.74,9.32K,0.00%
10/23/2009,99.75,99.75,99.75,99.74,11.17K,0.00%
10/22/2009,99.75,99.75,99.76,99.75,7.37K,0.00%
10/21/2009,99.75,99.75,99.75,99.75,3.25K,0.00%
10/20/2009,99.75,99.75,99.75,99.75,7.65K,0.00%
10/19/2009,99.75,99.75,99.75,99.73,5.86K,0.00%
10/16/2009,99.75,99.75,99.76,99.74,15.01K,0.00%
10/15/2009,99.75,99.75,99.76,99.75,7.66K,0.00%
10/14/2009,99.75,99.75,99.75,99.74,6.46K,0.00%
10/13/2009,99.75,99.73,99.75,99.73,8.53K,0.02%
10/12/2009,99.73,99.72,99.74,99.72,1.48K,0.00%
10/9/2009,99.73,99.74,99.75,99.71,9.71K,-0.02%
10/8/2009,99.75,99.74,99.75,99.74,2.40K,0.00%
10/7/2009,99.75,99.75,99.75,99.73,10.34K,0.00%
10/6/2009,99.75,99.75,99.75,99.74,2.81K,0.00%
10/5/2009,99.75,99.75,99.75,99.75,2.11K,0.00%
10/2/2009,99.75,99.75,99.77,99.73,14.44K,0.00%
10/1/2009,99.75,99.73,99.75,99.73,20.20K,-0.05%
9/30/2009,99.8,99.8,99.81,99.78,17.26K,0.00%
9/29/2009,99.8,99.8,99.81,99.79,8.29K,0.00%
9/28/2009,99.8,99.81,99.81,99.8,3.64K,0.00%
9/25/2009,99.8,99.81,99.81,99.79,6.11K,-0.01%
9/24/2009,99.81,99.81,99.81,99.81,8.27K,0.00%
9/23/2009,99.81,99.78,99.81,99.78,7.69K,0.03%
9/22/2009,99.78,99.78,99.79,99.78,4.51K,0.00%
9/21/2009,99.78,99.78,99.79,99.78,2.66K,0.00%
9/18/2009,99.78,99.78,99.78,99.77,3.36K,0.00%
9/17/2009,99.78,99.79,99.79,99.78,6.16K,-0.02%
9/16/2009,99.8,99.8,99.81,99.78,7.59K,0.00%
9/15/2009,99.8,99.81,99.81,99.79,8.33K,-0.01%
9/14/2009,99.81,99.81,99.81,99.8,3.22K,0.00%
9/11/2009,99.81,99.81,99.81,99.8,5.67K,0.00%
9/10/2009,99.81,99.81,99.81,99.81,4.74K,0.00%
9/9/2009,99.81,99.81,99.81,99.81,2.77K,0.00%
9/8/2009,99.81,99.8,99.81,99.8,2.65K,0.01%
9/4/2009,99.8,99.8,99.81,99.79,2.08K,0.00%
9/3/2009,99.8,99.8,99.81,99.79,3.38K,-0.01%
9/2/2009,99.81,99.81,99.81,99.8,6.06K,0.01%
9/1/2009,99.8,99.8,99.81,99.8,9.32K,-0.01%
8/31/2009,99.81,99.81,99.83,99.81,5.01K,0.00%
8/28/2009,99.81,99.81,99.82,99.8,4.84K,0.01%
8/27/2009,99.8,99.8,99.81,99.8,2.74K,0.01%
8/26/2009,99.79,99.8,99.8,99.78,1.05K,0.01%
8/25/2009,99.78,99.8,99.8,99.78,1.60K,0.00%
8/24/2009,99.78,99.78,99.8,99.78,1.95K,0.00%
8/21/2009,99.78,99.79,99.8,99.77,4.40K,-0.01%
8/20/2009,99.79,99.79,99.8,99.78,2.55K,0.00%
8/19/2009,99.79,99.78,99.8,99.78,3.13K,0.01%
8/18/2009,99.78,99.78,99.79,99.78,4.29K,0.00%
8/17/2009,99.78,99.78,99.78,99.77,2.51K,0.00%
8/14/2009,99.78,99.77,99.78,99.77,1.78K,0.01%
8/13/2009,99.77,99.76,99.78,99.76,9.01K,0.01%
8/12/2009,99.76,99.75,99.77,99.74,8.81K,0.03%
8/11/2009,99.73,99.73,99.75,99.72,4.81K,0.01%
8/10/2009,99.72,99.71,99.73,99.7,5.18K,0.01%
8/7/2009,99.71,99.72,99.72,99.69,15.93K,-0.01%
8/6/2009,99.72,99.72,99.72,99.72,1.09K,0.00%
8/5/2009,99.72,99.72,99.72,99.7,6.75K,0.00%
8/4/2009,99.72,99.72,99.72,99.72,2.03K,0.00%
8/3/2009,99.72,99.73,99.74,99.71,1.76K,-0.03%
7/31/2009,99.75,99.76,99.77,99.75,1.80K,0.00%
7/30/2009,99.75,99.77,99.77,99.75,2.82K,-0.01%
7/29/2009,99.76,99.76,99.77,99.75,4.40K,0.00%
7/28/2009,99.76,99.76,99.77,99.75,1.55K,0.00%
7/27/2009,99.76,99.76,99.77,99.75,4.41K,0.01%
7/24/2009,99.75,99.75,99.76,99.75,1.61K,0.00%
7/23/2009,99.75,99.76,99.77,99.75,8.85K,0.00%
7/22/2009,99.75,99.75,99.77,99.75,9.39K,0.00%
7/21/2009,99.75,99.75,99.76,99.73,8.59K,0.01%
7/20/2009,99.74,99.75,99.75,99.73,2.99K,0.00%
7/17/2009,99.74,99.75,99.75,99.74,3.09K,0.00%
7/16/2009,99.74,99.73,99.75,99.73,1.09K,0.01%
7/15/2009,99.73,99.74,99.74,99.73,0.86K,-0.01%
7/14/2009,99.74,99.74,99.74,99.73,3.46K,0.00%
7/13/2009,99.74,99.74,99.75,99.73,1.92K,0.00%
7/10/2009,99.74,99.73,99.75,99.73,3.48K,0.01%
7/9/2009,99.73,99.73,99.74,99.73,2.30K,0.00%
7/8/2009,99.73,99.74,99.75,99.73,4.93K,0.00%
7/7/2009,99.73,99.72,99.73,99.72,1.88K,0.01%
7/6/2009,99.72,99.74,99.74,99.72,2.82K,0.00%
7/2/2009,99.72,99.7,99.73,99.69,6.14K,0.03%
7/1/2009,99.69,99.69,99.7,99.69,6.94K,-0.04%
6/30/2009,99.73,99.73,99.74,99.72,3.08K,0.00%
6/29/2009,99.73,99.75,99.75,99.72,2.25K,-0.01%
6/26/2009,99.74,99.75,99.75,99.73,1.04K,0.00%
6/25/2009,99.74,99.72,99.75,99.72,3.41K,0.02%
6/24/2009,99.72,99.72,99.73,99.72,5.91K,0.00%
6/23/2009,99.72,99.73,99.73,99.72,6.82K,0.00%
6/22/2009,99.72,99.72,99.72,99.71,5.08K,0.00%
6/19/2009,99.72,99.72,99.72,99.7,3.17K,0.01%
