Date,Price,Open,High,Low,Vol.,Change %
1/6/2006,95.73,95.73,95.74,95.73,1.07K,0.00%
1/5/2006,95.73,95.73,95.73,95.73,0.45K,0.00%
1/4/2006,95.73,95.73,95.73,95.73,0.69K,0.00%
1/3/2006,95.73,95.73,95.73,95.72,30.36K,-0.13%
12/30/2005,95.85,95.85,95.85,95.85,,0.01%
12/29/2005,95.84,95.84,95.84,95.84,,0.00%
12/28/2005,95.84,95.84,95.84,95.84,1.02K,0.00%
12/27/2005,95.84,95.84,95.84,95.84,5.56K,0.01%
12/23/2005,95.83,95.84,95.84,95.83,6.36K,0.00%
12/22/2005,95.83,95.83,95.83,95.83,0.47K,0.00%
12/21/2005,95.83,95.83,95.83,95.83,4.58K,-0.01%
12/20/2005,95.84,95.83,95.84,95.83,2.07K,0.00%
12/19/2005,95.84,95.83,95.84,95.83,5.78K,0.00%
12/16/2005,95.84,95.84,95.84,95.83,0.97K,0.00%
12/15/2005,95.84,95.84,95.84,95.83,0.86K,0.00%
12/14/2005,95.84,95.84,95.84,95.83,6.43K,0.00%
12/13/2005,95.84,95.84,95.84,95.83,7.94K,0.00%
12/12/2005,95.84,95.83,95.84,95.83,1.56K,0.00%
12/9/2005,95.84,95.84,95.84,95.83,2.28K,0.00%
12/8/2005,95.84,95.84,95.84,95.83,1.14K,0.00%
12/7/2005,95.84,95.84,95.84,95.83,9.79K,0.00%
12/6/2005,95.84,95.83,95.84,95.83,4.32K,0.00%
12/5/2005,95.84,95.84,95.84,95.83,0.83K,0.00%
12/2/2005,95.84,95.84,95.84,95.83,4.15K,0.00%
12/1/2005,95.84,95.84,95.84,95.83,9.07K,-0.17%
11/30/2005,96,96,96,96,0.76K,0.00%
11/29/2005,96,96,96,96,2.47K,0.00%
11/28/2005,96,96,96,96,0.94K,0.00%
11/25/2005,96,96,96,96,2.57K,0.00%
11/23/2005,96,96,96,96,,0.00%
11/22/2005,96,96,96,96,0.57K,0.00%
11/21/2005,96,96,96,96,0.31K,0.00%
11/18/2005,96,96,96,96,0.52K,0.00%
11/17/2005,96,96,96,96,1.82K,0.00%
11/16/2005,96,96,96,96,13.77K,0.00%
11/15/2005,96,96,96,96,0.46K,0.00%
11/14/2005,96,96,96,96,0.84K,0.00%
11/10/2005,96,96,96,95.99,19.19K,0.00%
11/9/2005,96,96,96,96,0.27K,0.00%
11/8/2005,96,96,96,96,0.29K,0.00%
11/7/2005,96,96,96,96,1.80K,0.00%
11/4/2005,96,96,96,96,2.28K,0.00%
11/3/2005,96,96,96,96,1.55K,0.00%
11/2/2005,96,96,96,95.99,11.18K,0.00%
11/1/2005,96,95.99,96,95.99,21.14K,-0.23%
10/31/2005,96.22,96.22,96.22,96.22,0.68K,0.00%
10/28/2005,96.22,96.22,96.22,96.22,0.34K,0.00%
10/27/2005,96.22,96.22,96.22,96.22,7.82K,0.00%
10/26/2005,96.22,96.22,96.22,96.22,5.58K,0.00%
10/25/2005,96.22,96.22,96.22,96.22,1.50K,0.00%
10/24/2005,96.22,96.22,96.22,96.22,2.58K,0.00%
10/21/2005,96.22,96.22,96.23,96.22,8.06K,0.00%
10/20/2005,96.22,96.22,96.22,96.22,0.77K,0.00%
10/19/2005,96.22,96.22,96.23,96.22,21.10K,0.00%
10/18/2005,96.22,96.22,96.22,96.22,0.50K,0.00%
10/17/2005,96.22,96.22,96.22,96.22,3.53K,0.00%
10/14/2005,96.22,96.22,96.22,96.22,0.65K,0.00%
10/13/2005,96.22,96.22,96.22,96.22,16.19K,0.00%
10/12/2005,96.22,96.21,96.22,96.21,2.54K,0.00%
10/11/2005,96.22,96.21,96.22,96.21,3.08K,0.00%
10/7/2005,96.22,96.22,96.22,96.21,17.10K,0.00%
10/6/2005,96.22,96.22,96.22,96.21,1.94K,0.00%
10/5/2005,96.22,96.22,96.22,96.21,1.50K,0.00%
10/4/2005,96.22,96.22,96.22,96.21,6.40K,0.00%
10/3/2005,96.22,96.22,96.22,96.22,13.52K,-0.17%
9/30/2005,96.38,96.38,96.38,96.38,,0.00%
9/29/2005,96.38,96.38,96.38,96.38,2.71K,0.00%
9/28/2005,96.38,96.38,96.38,96.38,4.35K,0.00%
9/27/2005,96.38,96.38,96.38,96.38,4.54K,-0.01%
9/26/2005,96.39,96.39,96.39,96.38,2.41K,0.00%
9/23/2005,96.39,96.39,96.39,96.39,6.02K,0.00%
9/22/2005,96.39,96.39,96.39,96.39,2.43K,0.00%
9/21/2005,96.39,96.39,96.39,96.39,10.35K,0.00%
9/20/2005,96.39,96.4,96.41,96.38,30.08K,0.00%
9/19/2005,96.39,96.39,96.4,96.39,12.48K,0.00%
9/16/2005,96.39,96.41,96.41,96.39,22.80K,-0.02%
9/15/2005,96.41,96.41,96.41,96.4,37.13K,0.00%
9/14/2005,96.41,96.41,96.42,96.41,7.29K,0.00%
9/13/2005,96.41,96.41,96.41,96.4,12.13K,0.00%
9/12/2005,96.41,96.42,96.42,96.4,15.72K,-0.01%
9/9/2005,96.42,96.42,96.42,96.41,8.33K,0.00%
9/8/2005,96.42,96.42,96.42,96.42,15.32K,0.00%
9/7/2005,96.42,96.44,96.44,96.42,31.20K,-0.01%
9/6/2005,96.43,96.42,96.44,96.42,32.44K,0.01%
9/2/2005,96.42,96.42,96.45,96.42,14.42K,-0.02%
9/1/2005,96.44,96.4,96.44,96.39,26.78K,-0.06%
8/31/2005,96.5,96.5,96.5,96.5,0.13K,0.00%
8/30/2005,96.5,96.5,96.5,96.5,1.31K,0.00%
8/29/2005,96.5,96.51,96.51,96.5,5.75K,-0.01%
8/26/2005,96.51,96.51,96.51,96.5,13.65K,-0.01%
8/25/2005,96.52,96.51,96.52,96.51,20.39K,0.00%
8/24/2005,96.52,96.52,96.52,96.51,5.11K,0.00%
8/23/2005,96.52,96.52,96.52,96.51,4.71K,0.00%
8/22/2005,96.52,96.52,96.52,96.52,12.63K,0.00%
8/19/2005,96.52,96.52,96.53,96.52,4.97K,0.00%
8/18/2005,96.52,96.53,96.53,96.52,20.49K,-0.01%
8/17/2005,96.53,96.53,96.53,96.52,19.07K,0.00%
8/16/2005,96.53,96.53,96.53,96.53,16.84K,0.00%
8/15/2005,96.53,96.53,96.53,96.53,38.53K,0.00%
8/12/2005,96.53,96.53,96.53,96.53,37.19K,0.00%
8/11/2005,96.53,96.53,96.53,96.53,4.78K,0.00%
8/10/2005,96.53,96.53,96.53,96.53,1.59K,0.00%
8/9/2005,96.53,96.53,96.53,96.53,3.07K,0.00%
8/8/2005,96.53,96.53,96.53,96.53,3.20K,-0.01%
8/5/2005,96.54,96.54,96.54,96.53,17.79K,-0.01%
8/4/2005,96.55,96.54,96.55,96.54,30.40K,0.00%
8/3/2005,96.55,96.55,96.55,96.54,1.83K,0.00%
8/2/2005,96.55,96.55,96.55,96.54,8.99K,0.00%
8/1/2005,96.55,96.55,96.55,96.54,6.57K,-0.20%
7/29/2005,96.74,96.74,96.74,96.74,,0.00%
7/28/2005,96.74,96.74,96.74,96.73,3.93K,0.00%
7/27/2005,96.74,96.74,96.73,96.74,5.40K,0.00%
7/26/2005,96.74,96.74,96.74,96.73,0.06K,-0.01%
7/25/2005,96.75,96.74,96.75,96.74,2.16K,0.00%
7/22/2005,96.75,96.74,96.75,96.74,0.24K,0.00%
7/21/2005,96.75,96.74,96.75,96.74,15.18K,0.00%
7/20/2005,96.75,96.74,96.75,96.74,4.95K,0.01%
7/19/2005,96.74,96.74,96.74,96.74,3.74K,0.00%
7/18/2005,96.74,96.74,96.74,96.73,11.60K,0.00%
7/15/2005,96.74,96.74,96.74,96.73,3.35K,0.00%
7/14/2005,96.74,96.74,96.75,96.74,0.23K,0.00%
7/13/2005,96.74,96.74,96.75,96.74,0.11K,0.00%
7/12/2005,96.74,96.74,96.75,96.74,1.43K,0.00%
7/11/2005,96.74,96.74,96.75,96.74,0.30K,0.00%
7/8/2005,96.74,96.75,96.75,96.74,0.61K,0.00%
7/7/2005,96.74,96.73,96.75,96.73,21.54K,0.01%
7/6/2005,96.73,96.73,96.73,96.73,1.14K,0.00%
7/5/2005,96.73,96.73,96.73,96.73,9.21K,-0.01%
7/1/2005,96.74,96.74,96.75,96.74,11.91K,-0.24%
6/30/2005,96.97,96.97,96.97,96.96,4.27K,0.00%
6/29/2005,96.97,96.97,96.97,96.96,1.73K,0.00%
6/28/2005,96.97,96.97,96.97,96.96,0.13K,0.00%
6/27/2005,96.97,96.97,96.97,96.97,1.89K,0.00%
6/24/2005,96.97,96.97,96.97,96.96,2.63K,0.00%
6/23/2005,96.97,96.97,96.97,96.96,8.53K,0.00%
6/22/2005,96.97,96.96,96.97,96.96,7.43K,0.00%
6/21/2005,96.97,96.96,96.96,96.96,2.33K,0.00%
6/20/2005,96.97,96.96,96.97,96.96,0.45K,0.00%
6/17/2005,96.97,96.96,96.97,96.96,1.09K,0.00%
6/16/2005,96.97,96.97,96.97,96.96,0.84K,0.00%
6/15/2005,96.97,96.97,96.97,96.96,0.34K,0.00%
6/14/2005,96.97,96.97,96.97,96.96,1.98K,0.00%
6/13/2005,96.97,96.97,96.97,96.96,2.88K,0.00%
6/10/2005,96.97,96.97,96.97,96.96,2.40K,0.00%
6/9/2005,96.97,96.96,96.97,96.96,5.70K,0.00%
6/8/2005,96.97,96.97,96.97,96.96,3.53K,0.00%
6/7/2005,96.97,96.97,96.97,96.97,2.94K,0.00%
6/6/2005,96.97,96.97,96.97,96.96,6.34K,0.00%
6/3/2005,96.97,96.97,96.97,96.97,2.01K,0.00%
6/2/2005,96.97,96.97,96.97,96.97,3.96K,0.00%
6/1/2005,96.97,96.97,96.97,96.97,6.77K,-0.03%
5/31/2005,97,97,97,97,0.40K,0.00%
5/27/2005,97,97,97,97,0.55K,0.00%
5/26/2005,97,97,97,97,1.83K,0.00%
5/25/2005,97,97,97,97,2.84K,0.00%
5/24/2005,97,97,97,97,0.33K,0.00%
5/23/2005,97,97,97,97,6.91K,0.00%
5/20/2005,97,97,97,97,0.48K,0.00%
5/19/2005,97,97,97,97,0.51K,0.00%
5/18/2005,97,97,97,97,0.13K,0.00%
5/17/2005,97,97,97,97,1.29K,0.00%
5/16/2005,97,97,97,97,0.13K,0.00%
5/13/2005,97,97,97,97,3.48K,0.00%
5/12/2005,97,97,97,97,1.62K,0.00%
5/11/2005,97,97,97,97,0.66K,0.00%
5/10/2005,97,97,97,97,5.61K,0.00%
5/9/2005,97,97,97,97,1.73K,0.00%
5/6/2005,97,97,97,97,13.19K,0.00%
5/5/2005,97,97,97,97,12.98K,0.00%
5/4/2005,97,97,97,97,8.41K,0.00%
5/3/2005,97,97,97,97,13.24K,0.00%
5/2/2005,97,97,97,97,0.44K,-0.23%
4/29/2005,97.22,97.22,97.22,97.22,,0.00%
4/28/2005,97.22,97.22,97.22,97.22,14.82K,0.00%
4/27/2005,97.22,97.22,97.22,97.22,9.18K,0.00%
4/26/2005,97.22,97.22,97.22,97.22,1.43K,0.00%
4/25/2005,97.22,97.22,97.22,97.22,14.15K,0.00%
4/22/2005,97.22,97.22,97.22,97.22,9.67K,0.00%
4/21/2005,97.22,97.22,97.22,97.22,1.48K,0.00%
4/20/2005,97.22,97.22,97.22,97.22,1.08K,0.00%
4/19/2005,97.22,97.22,97.22,97.22,4.75K,0.00%
4/18/2005,97.22,97.22,97.22,97.22,0.33K,0.00%
4/15/2005,97.22,97.22,97.22,97.22,5.00K,0.00%
4/14/2005,97.22,97.22,97.22,97.22,1.03K,0.00%
4/13/2005,97.22,97.22,97.22,97.22,0.12K,0.00%
4/12/2005,97.22,97.22,97.22,97.22,0.92K,0.00%
4/11/2005,97.22,97.22,97.22,97.22,9.99K,0.00%
4/8/2005,97.22,97.22,97.22,97.22,1.39K,0.00%
4/7/2005,97.22,97.22,97.22,97.22,1.95K,0.00%
4/6/2005,97.22,97.22,97.22,97.22,2.39K,0.00%
4/5/2005,97.22,97.22,97.22,97.22,1.23K,0.00%
4/4/2005,97.22,97.22,97.22,97.22,3.82K,-0.01%
4/1/2005,97.23,97.22,97.23,97.22,7.08K,-0.15%
3/31/2005,97.38,97.38,97.38,97.37,2.91K,0.00%
3/30/2005,97.38,97.38,97.38,97.37,0.82K,0.00%
3/29/2005,97.38,97.37,97.38,97.37,0.93K,0.00%
3/28/2005,97.38,97.38,97.38,97.37,6.75K,-0.01%
3/24/2005,97.39,97.39,97.39,97.38,0.52K,0.00%
3/23/2005,97.39,97.38,97.39,97.38,5.09K,0.00%
3/22/2005,97.39,97.39,97.39,97.38,10.39K,0.00%
3/21/2005,97.39,97.38,97.39,97.38,6.70K,0.00%
3/18/2005,97.39,97.39,97.39,97.39,12.27K,0.00%
3/17/2005,97.39,97.39,97.39,97.39,5.13K,-0.01%
3/16/2005,97.4,97.39,97.4,97.39,4.21K,0.00%
3/15/2005,97.4,97.4,97.4,97.39,6.84K,0.00%
3/14/2005,97.4,97.4,97.4,97.39,4.02K,-0.01%
3/11/2005,97.41,97.4,97.41,97.4,1.13K,0.00%
3/10/2005,97.41,97.4,97.41,97.4,4.38K,0.00%
3/9/2005,97.41,97.4,97.41,97.4,0.82K,0.00%
3/8/2005,97.41,97.41,97.41,97.4,3.86K,0.00%
3/7/2005,97.41,97.41,97.41,97.41,2.58K,0.00%
3/4/2005,97.41,97.41,97.41,97.41,2.35K,0.00%
3/3/2005,97.41,97.41,97.41,97.41,3.85K,0.00%
3/2/2005,97.41,97.41,97.41,97.4,4.19K,0.01%
3/1/2005,97.4,97.39,97.41,97.39,11.19K,-0.10%
2/28/2005,97.5,97.5,97.5,97.5,1.23K,0.00%
2/25/2005,97.5,97.5,97.5,97.5,0.97K,0.00%
2/24/2005,97.5,97.5,97.5,97.5,3.75K,0.00%
2/23/2005,97.5,97.5,97.5,97.5,2.69K,0.00%
2/22/2005,97.5,97.5,97.5,97.5,0.66K,0.00%
2/18/2005,97.5,97.5,97.5,97.5,0.96K,0.00%
2/17/2005,97.5,97.5,97.5,97.5,2.41K,0.00%
2/16/2005,97.5,97.5,97.5,97.5,4.93K,0.00%
2/15/2005,97.5,97.5,97.5,97.5,0.54K,0.00%
2/14/2005,97.5,97.5,97.5,97.5,0.38K,0.00%
2/11/2005,97.5,97.5,97.5,97.5,5.39K,0.00%
2/10/2005,97.5,97.5,97.5,97.5,4.25K,0.00%
2/9/2005,97.5,97.5,97.51,97.5,5.30K,0.00%
2/8/2005,97.5,97.5,97.51,97.5,0.49K,0.00%
2/7/2005,97.5,97.5,97.51,97.5,5.57K,0.00%
2/4/2005,97.5,97.5,97.51,97.5,2.34K,0.00%
2/3/2005,97.5,97.5,97.51,97.5,10.92K,0.00%
2/2/2005,97.5,97.5,97.5,97.5,9.55K,0.00%
2/1/2005,97.5,97.5,97.5,97.5,9.00K,-0.23%
1/31/2005,97.72,97.72,97.72,97.72,10.06K,-0.01%
1/28/2005,97.73,97.75,97.75,97.73,37.15K,-0.02%
1/27/2005,97.75,97.75,97.75,97.75,4.66K,0.00%
1/26/2005,97.75,97.75,97.75,97.75,23.89K,0.00%
1/25/2005,97.75,97.75,97.75,97.75,0.75K,0.00%
1/24/2005,97.75,97.75,97.75,97.75,1.02K,0.00%
1/21/2005,97.75,97.75,97.76,97.75,8.35K,0.00%
1/20/2005,97.75,97.75,97.75,97.75,2.15K,0.00%
1/19/2005,97.75,97.75,97.75,97.75,2.31K,0.00%
1/18/2005,97.75,97.75,97.75,97.75,6.98K,0.00%
1/14/2005,97.75,97.76,97.76,97.75,2.69K,0.00%
1/13/2005,97.75,97.75,97.76,97.75,2.22K,0.00%
1/12/2005,97.75,97.75,97.76,97.75,1.39K,0.00%
1/11/2005,97.75,97.75,97.76,97.75,2.03K,0.00%
1/10/2005,97.75,97.75,97.76,97.75,0.86K,0.00%
1/7/2005,97.75,97.75,97.76,97.75,5.89K,0.00%
1/6/2005,97.75,97.75,97.75,97.75,3.88K,0.00%
1/5/2005,97.75,97.75,97.75,97.75,2.76K,0.00%
1/4/2005,97.75,97.75,97.76,97.75,6.50K,0.00%
1/3/2005,97.75,97.75,97.76,97.75,25.61K,0.00%
12/31/2004,97.75,97.75,97.75,97.75,4.39K,-0.09%
12/30/2004,97.84,97.84,97.84,97.84,3.34K,0.00%
12/29/2004,97.84,97.84,97.84,97.83,4.94K,0.00%
12/28/2004,97.84,97.84,97.84,97.84,1.79K,0.00%
12/27/2004,97.84,97.84,97.84,97.83,15.87K,-0.01%
12/23/2004,97.85,97.85,97.85,97.84,1.35K,0.00%
12/22/2004,97.85,97.85,97.85,97.84,2.47K,0.00%
12/21/2004,97.85,97.84,97.85,97.84,1.20K,0.00%
12/20/2004,97.85,97.84,97.85,97.84,1.30K,0.00%
12/17/2004,97.85,97.85,97.85,97.84,4.64K,0.00%
12/16/2004,97.85,97.85,97.85,97.84,1.35K,0.00%
12/15/2004,97.85,97.85,97.85,97.84,11.28K,-0.01%
12/14/2004,97.86,97.85,97.86,97.84,25.01K,0.00%
12/13/2004,97.86,97.86,97.86,97.85,9.91K,0.00%
12/10/2004,97.86,97.86,97.86,97.85,16.57K,0.00%
12/9/2004,97.86,97.86,97.86,97.86,3.30K,0.00%
12/8/2004,97.86,97.86,97.86,97.86,1.37K,0.00%
12/7/2004,97.86,97.86,97.86,97.86,3.93K,0.00%
12/6/2004,97.86,97.86,97.86,97.86,0.78K,0.00%
12/3/2004,97.86,97.86,97.87,97.86,9.30K,0.00%
12/2/2004,97.86,97.87,97.87,97.86,3.89K,0.00%
12/1/2004,97.86,97.87,97.87,97.86,7.63K,-0.21%
11/30/2004,98.07,98.06,98.07,98.06,0.07K,0.00%
11/29/2004,98.07,98.07,98.07,98.06,8.20K,-0.01%
11/26/2004,98.08,98.07,98.08,98.07,5.35K,0.00%
11/24/2004,98.08,98.07,98.08,98.07,0.38K,0.00%
11/23/2004,98.08,98.07,98.08,98.07,3.16K,0.00%
11/22/2004,98.08,98.08,98.08,98.07,2.06K,0.00%
11/19/2004,98.08,98.08,98.08,98.07,2.67K,0.00%
11/18/2004,98.08,98.08,98.08,98.07,2.89K,0.00%
11/17/2004,98.08,98.07,98.08,98.07,2.59K,0.00%
11/16/2004,98.08,98.07,98.08,98.07,8.38K,0.00%
11/15/2004,98.08,98.07,98.08,98.07,2.25K,0.00%
11/12/2004,98.08,98.07,98.08,98.07,2.11K,0.00%
11/10/2004,98.08,98.08,98.08,98.06,41.72K,0.00%
11/9/2004,98.08,98.07,98.08,98.07,7.00K,0.00%
11/8/2004,98.08,98.08,98.08,98.07,14.70K,0.00%
11/5/2004,98.08,98.08,98.08,98.08,33.51K,0.00%
11/4/2004,98.08,98.08,98.08,98.08,2.51K,0.00%
11/3/2004,98.08,98.08,98.09,98.08,6.56K,-0.01%
11/2/2004,98.09,98.09,98.09,98.08,5.34K,0.00%
11/1/2004,98.09,98.09,98.09,98.08,15.30K,-0.15%
10/29/2004,98.24,98.24,98.24,98.23,,0.00%
10/28/2004,98.24,98.24,98.25,98.24,3.29K,0.00%
10/27/2004,98.24,98.25,98.25,98.24,0.71K,0.00%
10/26/2004,98.24,98.25,98.25,98.24,1.14K,0.00%
10/25/2004,98.24,98.24,98.25,98.24,0.65K,0.00%
10/22/2004,98.24,98.25,98.25,98.23,4.54K,0.00%
10/21/2004,98.24,98.24,98.25,98.24,0.45K,0.00%
10/20/2004,98.24,98.24,98.25,98.24,0.09K,0.00%
10/19/2004,98.24,98.24,98.25,98.23,6.16K,0.00%
10/18/2004,98.24,98.24,98.24,98.23,8.49K,-0.01%
10/15/2004,98.25,98.24,98.25,98.23,19.25K,0.00%
10/14/2004,98.25,98.24,98.25,98.24,2.23K,0.00%
10/13/2004,98.25,98.25,98.25,98.24,0.47K,0.00%
10/12/2004,98.25,98.25,98.25,98.24,5.25K,0.00%
10/11/2004,98.25,98.25,98.25,98.25,0.01K,0.00%
10/8/2004,98.25,98.25,98.25,98.24,1.70K,0.00%
10/7/2004,98.25,98.25,98.25,98.24,1.89K,0.00%
10/6/2004,98.25,98.25,98.25,98.24,1.19K,0.00%
10/5/2004,98.25,98.25,98.25,98.24,4.25K,0.00%
10/4/2004,98.25,98.25,98.25,98.24,8.53K,0.00%
10/1/2004,98.25,98.25,98.25,98.25,14.90K,-0.15%
9/30/2004,98.4,98.4,98.4,98.39,0.11K,0.00%
9/29/2004,98.4,98.39,98.4,98.39,0.48K,0.00%
9/28/2004,98.4,98.4,98.4,98.39,0.92K,-0.01%
9/27/2004,98.41,98.4,98.41,98.39,1.78K,0.00%
9/24/2004,98.41,98.41,98.41,98.4,0.51K,0.00%
9/23/2004,98.41,98.41,98.41,98.4,7.91K,0.00%
9/22/2004,98.41,98.41,98.41,98.41,8.07K,0.00%
9/21/2004,98.41,98.42,98.42,98.41,20.32K,-0.01%
9/20/2004,98.42,98.41,98.42,98.41,4.73K,0.00%
9/17/2004,98.42,98.42,98.42,98.41,10.66K,0.00%
9/16/2004,98.42,98.42,98.42,98.42,6.06K,0.00%
9/15/2004,98.42,98.42,98.42,98.42,6.51K,0.00%
9/14/2004,98.42,98.42,98.42,98.42,0.87K,0.00%
9/13/2004,98.42,98.42,98.42,98.42,8.17K,0.00%
9/10/2004,98.42,98.42,98.42,98.42,5.05K,0.00%
9/9/2004,98.42,98.42,98.42,98.42,2.18K,0.00%
9/8/2004,98.42,98.42,98.42,98.42,4.82K,0.00%
9/7/2004,98.42,98.42,98.42,98.42,3.59K,0.00%
9/3/2004,98.42,98.44,98.44,98.42,11.49K,-0.02%
9/2/2004,98.44,98.44,98.44,98.43,4.82K,0.00%
9/1/2004,98.44,98.44,98.44,98.43,6.32K,-0.14%
8/31/2004,98.58,98.57,98.57,98.57,6.51K,0.00%
8/30/2004,98.58,98.58,98.58,98.57,0.25K,0.00%
8/27/2004,98.58,98.58,98.58,98.57,6.88K,0.00%
8/26/2004,98.58,98.58,98.58,98.58,0.86K,0.00%
8/25/2004,98.58,98.58,98.58,98.58,0.06K,0.00%
8/24/2004,98.58,98.58,98.58,98.58,0.14K,0.00%
8/23/2004,98.58,98.58,98.58,98.58,2.68K,0.00%
8/20/2004,98.58,98.58,98.58,98.58,2.72K,0.00%
8/19/2004,98.58,98.58,98.58,98.58,19.74K,0.00%
8/18/2004,98.58,98.58,98.58,98.58,50.44K,0.02%
8/17/2004,98.56,98.57,98.58,98.56,11.44K,0.00%
8/16/2004,98.56,98.56,98.57,98.56,13.67K,0.00%
8/13/2004,98.56,98.56,98.56,98.56,3.25K,0.00%
8/12/2004,98.56,98.56,98.56,98.56,4.75K,0.00%
8/11/2004,98.56,98.56,98.56,98.56,7.31K,0.00%
8/10/2004,98.56,98.58,98.58,98.56,85.51K,-0.02%
8/9/2004,98.58,98.58,98.58,98.58,40.60K,0.00%
8/6/2004,98.58,98.58,98.61,98.57,75.10K,0.00%
8/5/2004,98.58,98.58,98.58,98.58,8.52K,0.00%
8/4/2004,98.58,98.58,98.58,98.57,10.19K,0.00%
8/3/2004,98.58,98.58,98.58,98.57,2.98K,0.00%
8/2/2004,98.58,98.58,98.59,98.57,18.78K,-0.16%
7/30/2004,98.74,98.73,98.74,98.73,,0.00%
7/29/2004,98.74,98.73,98.74,98.73,3.97K,0.00%
7/28/2004,98.74,98.74,98.74,98.74,0.69K,0.00%
7/27/2004,98.74,98.74,98.74,98.74,0.21K,0.00%
7/26/2004,98.74,98.74,98.74,98.73,1.28K,0.00%
7/23/2004,98.74,98.74,98.74,98.73,2.44K,0.00%
7/22/2004,98.74,98.74,98.74,98.73,8.30K,0.00%
7/21/2004,98.74,98.74,98.74,98.73,2.39K,0.00%
7/20/2004,98.74,98.74,98.74,98.73,5.21K,0.00%
7/19/2004,98.74,98.74,98.75,98.74,3.96K,0.00%
7/16/2004,98.74,98.74,98.75,98.73,6.71K,0.00%
7/15/2004,98.74,98.74,98.74,98.73,1.94K,0.00%
7/14/2004,98.74,98.74,98.74,98.73,2.70K,0.00%
7/13/2004,98.74,98.74,98.74,98.73,5.72K,0.00%
7/12/2004,98.74,98.74,98.75,98.73,5.53K,0.00%
7/9/2004,98.74,98.74,98.75,98.74,3.14K,0.00%
7/8/2004,98.74,98.74,98.75,98.74,9.08K,0.00%
7/7/2004,98.74,98.74,98.75,98.74,0.89K,0.00%
7/6/2004,98.74,98.74,98.75,98.74,5.22K,0.00%
7/2/2004,98.74,98.75,98.75,98.74,12.08K,0.00%
7/1/2004,98.74,98.75,98.75,98.73,30.70K,-0.23%
6/30/2004,98.97,98.97,98.98,98.97,8.77K,-0.01%
6/29/2004,98.98,98.98,98.98,98.97,4.07K,0.00%
6/28/2004,98.98,98.98,98.98,98.98,6.89K,0.00%
6/25/2004,98.98,98.98,98.99,98.98,2.78K,0.00%
6/24/2004,98.98,98.99,98.99,98.99,0.07K,0.00%
6/23/2004,98.98,98.98,98.99,98.98,0.33K,0.00%
6/22/2004,98.98,98.99,98.99,98.98,0.10K,0.00%
6/21/2004,98.98,98.98,98.99,98.98,0.32K,0.00%
6/18/2004,98.98,98.98,98.98,98.98,0.53K,0.00%
6/17/2004,98.98,98.99,98.99,98.98,1.07K,0.00%
6/16/2004,98.98,98.98,98.99,98.98,0.61K,0.00%
6/15/2004,98.98,98.98,98.99,98.98,2.40K,0.00%
6/14/2004,98.98,98.98,98.98,98.98,1.98K,0.00%
6/11/2004,98.98,98.98,98.98,98.98,,0.00%
6/10/2004,98.98,98.98,98.99,98.98,2.68K,0.00%
6/9/2004,98.98,98.98,98.99,98.98,4.47K,0.00%
6/8/2004,98.98,98.98,98.98,98.98,5.22K,0.00%
6/7/2004,98.98,98.98,98.98,98.98,1.61K,0.00%
6/4/2004,98.98,98.98,98.98,98.97,9.98K,0.00%
6/3/2004,98.98,98.98,98.98,98.98,0.85K,0.00%
6/2/2004,98.98,98.98,98.98,98.98,5.45K,0.00%
6/1/2004,98.98,98.98,98.98,98.98,1.21K,-0.01%
5/28/2004,98.99,99,99,98.99,,0.00%
5/27/2004,98.99,99,99,99,1.04K,0.00%
5/26/2004,98.99,99,99,98.99,0.01K,0.00%
5/25/2004,98.99,99,99,99,0.03K,0.00%
5/24/2004,98.99,99,99,98.99,0.14K,0.00%
5/21/2004,98.99,98.99,99,98.99,1.60K,0.00%
5/20/2004,98.99,99,99,98.99,2.37K,0.00%
5/19/2004,98.99,99,99,98.99,0.86K,0.00%
5/18/2004,98.99,99,99,98.99,1.94K,0.00%
5/17/2004,98.99,98.99,99,98.99,10.17K,0.00%
5/14/2004,98.99,98.99,99,98.99,7.58K,0.00%
5/13/2004,98.99,99,99,98.99,0.45K,0.00%
5/12/2004,98.99,98.99,99,98.99,0.72K,0.00%
5/11/2004,98.99,98.99,99,98.98,7.86K,0.00%
5/10/2004,98.99,98.99,99,98.99,10.09K,0.00%
5/7/2004,98.99,99,99,98.98,22.05K,0.00%
5/6/2004,98.99,98.99,99,98.99,2.73K,0.00%
5/5/2004,98.99,99,99,98.99,5.26K,0.01%
5/4/2004,98.98,98.98,99,98.97,29.74K,0.00%
5/3/2004,98.98,98.98,98.98,98.98,4.48K,-0.02%
4/30/2004,99,99,99,99,,0.00%
4/29/2004,99,99,99,99,0.45K,0.00%
4/28/2004,99,99,99,99,0.68K,0.00%
4/27/2004,99,99,99,99,0.08K,0.00%
4/26/2004,99,99,99,98.99,2.20K,0.00%
4/23/2004,99,99,99,98.99,1.76K,0.00%
4/22/2004,99,99,99,98.99,2.66K,0.00%
4/21/2004,99,98.99,99,98.99,1.34K,0.00%
4/20/2004,99,99,99,98.99,2.35K,0.00%
4/19/2004,99,98.99,99,98.99,1.34K,0.00%
4/16/2004,99,99,99,98.99,0.55K,0.00%
4/15/2004,99,98.99,99,98.99,3.70K,0.00%
4/14/2004,99,99,99,98.99,0.25K,0.00%
4/13/2004,99,99,99,98.99,0.56K,0.00%
